"trait"	"comp"	"Estimate"	"Std..Error"	"t.value"	"Pr...t.."	"mean_abu1"	"mean_abu2"	"log_fold_diff"	"q"	"status"
"ko:K07757"	"hdi_diff"	1.15404343778949	0.207904983168103	5.55082143873568	1.08994911315751e-07	36029.4820784028	102418.014840209	1.04470708257843	0.00138205547548372	"Human_EUR"
"ko:K07763"	"human"	5.81868547463827	0.647387994190593	8.98794158503538	5.06704883257683e-16	622.864716942459	11826.9238543836	2.94228489811605	6.42501791970742e-12	"Human"
"ko:K07763"	"hdi_diff"	0.719041320452668	0.709938356929489	1.0128221886229	0.312601558777487	8813.19258281386	13271.0034220108	0.409293594894017	1	"Human"
"ko:K07768"	"human"	-0.992090840110275	0.157860779020342	-6.28459359105553	2.72736609251672e-09	58606.8963504299	36463.8222955668	-0.47452141437564	3.4583002053112e-05	"NHA"
"ko:K07768"	"hdi_diff"	0.656907991379325	0.173113222807646	3.79467253122106	0.000206081882883766	26864.1630480692	41063.659018326	0.424317480369949	1	"NHA"
"ko:K07769"	"human"	0.121586391936325	0.173287100204486	0.701647103522696	0.48387011852919	141528.150346146	245108.367373232	0.549198803001145	1	"other"
"ko:K07769"	"hdi_diff"	0.704772474903317	0.190030028823843	3.70874266170132	0.000282707110453048	175843.297601641	278297.879972119	0.459096713223154	1	"other"
"ko:K07770"	"human"	-3.25614380226257	0.291737742629386	-11.1612017454974	5.40803411942041e-22	67592.6800286297	13012.8967763773	-1.64749671867311	6.85738726342508e-18	"NHA"
"ko:K07770"	"hdi_diff"	1.75636530978203	0.319925323786046	5.48992273883458	1.46142292201043e-07	5849.56198160137	16445.3280322075	1.03356451050671	0.00185308426510923	"NHA"
"ko:K07771"	"human"	5.96082816145859	0.79782016719604	7.471393186773	4.14002767261516e-12	1968.53983157897	13717.6468434628	1.94095606343107	5.24955508887603e-08	"Human"
"ko:K07771"	"hdi_diff"	-3.03907083779269	0.874905224852866	-3.47360005571321	0.000653212315819781	9859.98444914823	15566.1100740719	0.456574353673426	1	"Human"
"ko:K07772"	"human"	5.79324972871258	0.760368103476256	7.61900677083502	1.77687067177973e-12	904.791484731277	12824.1983674079	2.6503580069123	2.2530720118167e-08	"Human"
"ko:K07772"	"hdi_diff"	-2.79531307392886	0.833834558082031	-3.35235934614965	0.000989969295274461	8243.15970216938	15019.2793945014	0.599896212893115	1	"Human"
"ko:K07773"	"human"	6.37161015226448	0.794777411136704	8.01684857040878	1.75295038468566e-13	1978.67576786543	14210.639470313	1.97112823216612	2.22274108778141e-09	"Human"
"ko:K07773"	"hdi_diff"	-3.29986495819205	0.871568478949813	-3.78612241939748	0.000212718304785865	10564.4278070116	15957.7825589782	0.412422165243292	1	"Human"
"ko:K07775"	"human"	-0.483251679973743	0.156629602504773	-3.08531511442108	0.00237839067548823	141321.540516877	189695.703292947	0.294381698879855	1	"Human_EUR"
"ko:K07775"	"hdi_diff"	1.06544239510339	0.171763090521603	6.20297638956019	4.16605843983418e-09	97461.611792089	233891.205470441	0.875391513176627	5.28256210170974e-05	"Human_EUR"
"ko:K07776"	"human"	-1.96979673126273	0.271255996698179	-7.26176289276467	1.35779506103316e-11	80607.9573684829	33036.3509878599	-0.891971007415421	1.72168413739005e-07	"NHA"
"ko:K07776"	"hdi_diff"	0.898384311902359	0.297464639955126	3.02013816512068	0.00292133769642489	31973.2707604891	33545.7435968084	0.0480082568564893	1	"NHA"
"ko:K07777"	"human"	0.226744265174552	0.14216814267665	1.59490207092501	0.112613645973531	101656.023173395	198949.270124195	0.671450265212976	1	"Human_EUR"
"ko:K07777"	"hdi_diff"	0.747525773429313	0.155904370370304	4.79477112574708	3.56850042239304e-06	121349.017551096	236132.724482138	0.665719196908905	0.0452485853559437	"Human_EUR"
"ko:K07778"	"human"	1.66970877266335	0.38497007231742	4.33724305531633	2.481711163596e-05	13094.123890824	74333.0203033695	1.7363287856579	0.314680975543973	"other"
"ko:K07778"	"hdi_diff"	1.02915989595517	0.422165722967661	2.43781017729382	0.0158187151594583	38067.5763714186	91710.2121874293	0.879255467427312	1	"other"
"ko:K07781"	"human"	1.00686002468139	0.39794850607729	2.53012640908329	0.0123217328591611	8574.38401596646	32025.0094838889	1.31765259377881	1	"other"
"ko:K07781"	"hdi_diff"	0.522200508943279	0.436398127679645	1.19661491610849	0.233142622466537	23352.9095337341	36180.3907100047	0.437780515917339	1	"other"
"ko:K07782"	"human"	3.74102876179325	0.765359350876329	4.88793761715959	2.36503731048631e-06	7481.58604493884	17712.3905590455	0.861742422146527	0.0299886730969665	"Human"
"ko:K07782"	"hdi_diff"	-0.648494491039517	0.839308057760792	-0.772653717598815	0.440813001818377	22267.3222025685	15529.8191465241	-0.360338757682147	1	"Human"
"ko:K07783"	"human"	1.03316494161541	0.121599434637357	8.4964617203739	1.0076481059508e-14	119342.697250506	269437.623810017	0.814333081018043	1.27769779834561e-10	"Human"
"ko:K07783"	"hdi_diff"	-0.365365029632042	0.133348322188046	-2.73992970917781	0.0068093924252543	330151.621765643	240345.499789612	-0.317473406482167	1	"Human"
"ko:K07784"	"human"	0.555696566361735	0.179633425699011	3.09350313951505	0.00231720257702235	31153.5290124374	55566.6171173194	0.578640977310638	1	"other"
"ko:K07784"	"hdi_diff"	0.117133961969561	0.196989533687316	0.594620230714843	0.552897324965558	54835.178672683	55917.0980387077	0.0195379142855189	1	"other"
"ko:K07787"	"human"	0.955899361756566	0.270488090948266	3.53397947541947	0.000528872305884894	96531.6383571427	156291.554882407	0.481848430304505	1	"other"
"ko:K07787"	"hdi_diff"	-0.234979878551046	0.296622539466298	-0.792184838596006	0.429370079731446	170154.917520301	149648.693618417	-0.128417991622772	1	"other"
"ko:K07788"	"human"	-0.607757378857382	0.600836315285158	-1.01151905002436	0.313222677695567	15135.4038650592	15072.9169279563	-0.00413679991306279	1	"other"
"ko:K07788"	"hdi_diff"	-1.96088921842146	0.658888873882228	-2.976054530816	0.00335096307347201	11613.6657501084	16730.4747840084	0.365023074801574	1	"other"
"ko:K07789"	"human"	-0.607757378857382	0.600836315285158	-1.01151905002436	0.313222677695567	15135.4038650592	15072.9169279563	-0.00413679991306279	1	"other"
"ko:K07789"	"hdi_diff"	-1.96088921842146	0.658888873882228	-2.976054530816	0.00335096307347201	11613.6657501084	16730.4747840084	0.365023074801574	1	"other"
"ko:K07791"	"human"	0.768577752075285	0.217099680370346	3.54020674173349	0.000517399576502568	210504.342067658	259387.151309416	0.208814562749052	1	"other"
"ko:K07791"	"hdi_diff"	-0.417306283471178	0.238075762533627	-1.75282976742429	0.0814553540430979	314237.159878753	233104.855536609	-0.29865850336259	1	"other"
"ko:K07792"	"human"	0.768577752075285	0.217099680370346	3.54020674173349	0.000517399576502568	210504.342067658	259387.151309416	0.208814562749052	1	"other"
"ko:K07792"	"hdi_diff"	-0.417306283471178	0.238075762533627	-1.75282976742429	0.0814553540430979	314237.159878753	233104.855536609	-0.29865850336259	1	"other"
"ko:K07793"	"human"	0.339615347373175	0.111833850154525	3.0367848992404	0.00277274517979706	91065.4960884777	190023.771272967	0.735564472869845	1	"Human_EUR"
"ko:K07793"	"hdi_diff"	0.609017521098311	0.122639190933819	4.96592905139892	1.6691339574379e-06	121052.534684401	223072.488804988	0.611268380223073	0.0211646185803126	"Human_EUR"
"ko:K07794"	"human"	0.449045048349045	0.149602982268234	3.00157818741821	0.00309563119944609	47617.2494424549	119854.884357135	0.923073977946912	1	"Human_EUR"
"ko:K07794"	"hdi_diff"	0.787348296062487	0.164057561116886	4.79921980250288	3.49952404125493e-06	67005.8857513092	145178.36285576	0.773174576678991	0.0443739648431125	"Human_EUR"
"ko:K07795"	"human"	0.169451236446756	0.311846332673928	0.543380565016736	0.587588079614794	16373.4320927418	27179.8875820258	0.506792964332856	1	"other"
"ko:K07795"	"hdi_diff"	1.03552998509913	0.341976797561428	3.02807088809328	0.00284963692562048	13454.2536759281	33756.7538286976	0.919840496348017	1	"other"
"ko:K07797"	"human"	6.48071288578555	0.659748405243639	9.82300651926894	2.79679670712499e-18	958.874371539763	14931.5571175316	2.74449673672814	3.54633822463449e-14	"Human"
"ko:K07797"	"hdi_diff"	-0.591556977121552	0.723493025833944	-0.817640192785115	0.41472076123216	9093.8732969485	17728.7806148943	0.667534865536777	1	"Human"
"ko:K07798"	"human"	0.349434485730606	0.186978248225488	1.86885099762622	0.0633843270817482	37525.1475043653	108245.263886442	1.05937089575398	1	"other"
"ko:K07798"	"hdi_diff"	0.80053736099298	0.205044009956844	3.9042221285151	0.000136664923621302	73444.9863514578	124920.396871956	0.531134457994135	1	"other"
"ko:K07799"	"human"	1.02885942250835	0.39023718384078	2.63649766119708	0.00916190311589429	32539.2501081857	79012.179421968	0.887136878741008	1	"other"
"ko:K07799"	"hdi_diff"	0.520107018362437	0.42794174064827	1.21536874990168	0.225930688043161	55871.6493264206	90100.3500927512	0.477860167055188	1	"other"
"ko:K07800"	"human"	3.31654525450534	0.703284739720009	4.71579300273986	5.03584276796469e-06	6176.00465253623	51250.9871039196	2.11592092010959	0.0638544862977923	"other"
"ko:K07800"	"hdi_diff"	1.46096579626553	0.771235823108908	1.89431786295438	0.0599011220468598	24577.3718704195	64032.0944033051	0.957533185798402	1	"other"
"ko:K07803"	"human"	2.3777094222802	0.791874770820422	3.0026331307623	0.00308547348220529	4946.00127406004	16905.8538629866	1.22893750394961	1	"other"
"ko:K07803"	"hdi_diff"	-0.310657617909144	0.868385386715494	-0.357741646349149	0.720985709555885	10772.2130587083	19844.8900817033	0.61093415609753	1	"other"
"ko:K07804"	"human"	5.60655875936265	0.838788149309865	6.68411775246895	3.27873588041815e-10	2073.78999000883	13616.0136673529	1.88146007691341	4.15743709637021e-06	"Human"
"ko:K07804"	"hdi_diff"	-3.42300563518093	0.91983151661237	-3.72133980338862	0.000269994339760977	9987.54153528112	15354.6565639706	0.430045322409581	1	"Human"
"ko:K07806"	"human"	0.4031074502537	0.406035376087826	0.992788988333144	0.322240556533496	16494.8073166915	29977.5808974303	0.597376909980029	1	"other"
"ko:K07806"	"hdi_diff"	0.883796010962543	0.445266347757097	1.98487043859123	0.0487867473017571	15756.7933748703	36791.7082519904	0.847964619873221	1	"other"
"ko:K07811"	"human"	4.83291111920058	0.753383356641532	6.41494277328471	1.37740616613676e-09	3114.22508662162	18419.8924860846	1.77718407309026	1.74655101866141e-05	"Human"
"ko:K07811"	"hdi_diff"	0.0292651616489891	0.826174947870056	0.0354224752571317	0.971784916186678	13991.8594465343	20541.6583175358	0.383956457654975	1	"Human"
"ko:K07812"	"human"	0.00388430591321142	0.27447747657597	0.0141516380931035	0.98872579505293	16053.5928655307	21859.7398452704	0.308697358395294	1	"other"
"ko:K07812"	"hdi_diff"	-0.0452821838883461	0.300997377898745	-0.150440459662672	0.880597594208953	16791.3833272209	24288.3273435025	0.369111639672376	1	"other"
"ko:K07813"	"human"	0.762893474571991	0.125380136107425	6.08464385393833	7.65551392207187e-09	91003.8369808034	370591.316050792	1.40418992108896	9.70719165318713e-05	"Human_EUR"
"ko:K07813"	"hdi_diff"	0.956773064925045	0.137494313485052	6.95863734778428	7.34285738867781e-11	191789.97640255	456266.957965574	0.866674149614655	9.31074316884346e-07	"Human_EUR"
"ko:K07814"	"human"	-0.113601937288587	0.099751901122775	-1.13884483413268	0.256389189075976	361692.760125339	464904.642463984	0.251036578274548	1	"Human_EUR"
"ko:K07814"	"hdi_diff"	0.55356788115214	0.109389888937061	5.06050318298287	1.0884251911948e-06	323405.420506007	532706.352985515	0.499062416979298	0.0138012314243501	"Human_EUR"
"ko:K07816"	"human"	-0.430567697175432	0.0849009497353642	-5.07141202209762	1.03568649037031e-06	535753.68324806	531966.23061745	-0.00709448493500347	0.0131325046978956	"NHA"
"ko:K07816"	"hdi_diff"	0.587754969764579	0.0931040447116056	6.31288330797205	2.35315100774831e-09	366387.854767546	611305.869045528	0.511903859628192	2.98379547782486e-05	"NHA"
"ko:K07821"	"human"	1.11363566395565	0.282767708094624	3.93834102012451	0.00012004415183995	25841.5577067121	61664.1016507102	0.869695500977181	1	"other"
"ko:K07821"	"hdi_diff"	-0.57927159752693	0.310088608189904	-1.86808409669849	0.063491784939496	82051.7038520248	51895.0422625803	-0.458119240423499	1	"other"
"ko:K07862"	"human"	-0.343694099720525	0.0925002155872877	-3.715603229013	0.000275715033407965	247831.503808256	274235.009826038	0.101235955251426	1	"Human_EUR"
"ko:K07862"	"hdi_diff"	0.634945850400987	0.10143754851643	6.25947550672662	3.10822650578433e-09	176787.650166127	320928.536329746	0.596266633792113	3.94123120933453e-05	"Human_EUR"
"ko:K07889"	"human"	-2.90541207026404	0.613147465016494	-4.73852088777025	4.56247828788682e-06	79739.0624223547	67736.067213824	-0.163138573071343	0.0578522246904049	"Human_EUR"
"ko:K07889"	"hdi_diff"	3.8379912955032	0.672389521856253	5.70798796047227	5.06532882195257e-08	29457.9794189069	86077.6509488884	1.07226265673683	0.000642283694623586	"Human_EUR"
"ko:K07964"	"human"	1.46195159602816	0.632799195374913	2.3102930703981	0.0220879063939997	6505.04179530203	13905.8416351548	0.759649670864939	1	"other"
"ko:K07964"	"hdi_diff"	1.36079296007711	0.693939994349831	1.96096632440399	0.0515361566404924	10552.4584336334	15512.6710858837	0.385268020910287	1	"other"
"ko:K07978"	"human"	0.792103233060073	0.128912468565912	6.14450442126995	5.63212694493985e-09	89902.2242415758	393123.880193719	1.47539351711043	7.14153696618373e-05	"Human_EUR"
"ko:K07978"	"hdi_diff"	1.02301951167058	0.141367938458347	7.236573743855	1.5643668534563e-11	196673.409297596	487256.397498111	0.907242903646719	1.98361717018259e-07	"Human_EUR"
"ko:K07979"	"human"	0.27570874254145	0.0425917992610686	6.47328235305298	1.01196561428179e-09	539887.866390082	792623.118031358	0.383985793904248	1.28317239890931e-05	"Human"
"ko:K07979"	"hdi_diff"	0.170737830796758	0.0467070014541723	3.65550828528955	0.000342945272266833	707265.855212096	833523.473132254	0.164255021705874	1	"Human"
"ko:K07991"	"human"	-3.54760673416834	0.373116535571297	-9.50803943528373	2.01875033761126e-17	65761.2510652463	32182.4465557136	-0.714593743445357	2.55977542809108e-13	"NHA"
"ko:K07991"	"hdi_diff"	2.77336355621085	0.409166902357978	6.77807403342816	1.97175149958642e-10	5613.60354048516	44913.3505005106	2.07938637545796	2.50018090147557e-06	"NHA"
"ko:K08002"	"human"	8.14972155871833	0.576332165896987	14.1406675541601	2.07886862084277e-30	30.5564458088737	14072.8189230696	6.10029366370352	2.63600541122863e-26	"Human"
"ko:K08002"	"hdi_diff"	-0.889837743991159	0.632017143620465	-1.40793292234731	0.160998657676325	9888.87477908799	16077.6254920608	0.485979296559563	1	"Human"
"ko:K08004"	"human"	6.31260576003845	0.500504889970686	12.612475695109	4.34667848546757e-26	95.9590439704923	10116.7137098897	4.64775433709096	5.51158831957288e-22	"Human"
"ko:K08004"	"hdi_diff"	1.59054309412892	0.548863467363521	2.89788479049104	0.00425809598007543	5767.20241138438	12200.8545404235	0.749227460203544	1	"Human"
"ko:K08068"	"human"	0.810238259914491	0.280510088623975	2.88844605871063	0.00438165652432211	25058.3303326912	75895.3720200216	1.10812265723379	1	"other"
"ko:K08068"	"hdi_diff"	0.655630285580537	0.307612858451035	2.1313487637738	0.0345146531653531	47329.2467328287	89583.3070534683	0.638030603211676	1	"other"
"ko:K08070"	"human"	0.668222779835071	0.385203381842945	1.73472718914893	0.0846231855441588	33794.2299463316	46629.3696113516	0.321932370578399	1	"other"
"ko:K08070"	"hdi_diff"	-1.96376124943396	0.422421574763946	-4.64881854230891	6.72315326340314e-06	91301.3713253138	25224.0354567447	-1.28633978830074	0.0852495833799518	"other"
"ko:K08077"	"human"	0.504865290407677	0.451198036698493	1.11894389900692	0.264761390686273	27903.7545595249	36733.8072913665	0.274927644516612	1	"other"
"ko:K08077"	"hdi_diff"	0.269606308738494	0.494792606131085	0.544887505184479	0.586553483973153	28028.5799981146	40905.0620360497	0.378017887054777	1	"other"
"ko:K08082"	"human"	-0.573009388586206	0.118620445563265	-4.83061234397908	3.0481650143281e-06	143919.743612291	107494.860368536	-0.291810417847047	0.0386507323816803	"NHA"
"ko:K08082"	"hdi_diff"	0.308371448237548	0.130081504410222	2.37060179797026	0.0188926729661471	93793.5892071578	114060.05280003	0.195626685926046	1	"NHA"
"ko:K08083"	"human"	-0.102531506033031	0.260262214836805	-0.393954635702008	0.694114110589004	31525.4066330081	55480.1886162115	0.565218518986588	1	"other"
"ko:K08083"	"hdi_diff"	0.95837279594684	0.285408643394883	3.35789688969182	0.000971580999306997	29006.3708320302	68165.5596377984	0.854404152394527	1	"other"
"ko:K08084"	"human"	-0.353094709047458	0.170286361097963	-2.07353487837073	0.0396485777366057	34190.2971554442	52062.9358942878	0.420501357202406	1	"other"
"ko:K08084"	"hdi_diff"	0.858847226381367	0.186739359534366	4.59917624502353	8.31358010497186e-06	27075.3684944425	64036.1452733804	0.860801973704796	0.105416195731043	"other"
"ko:K08085"	"human"	-0.588496692212946	0.345543866550931	-1.70310270035195	0.0903980928565073	9770.23214885877	25741.8081465419	0.968712719173459	1	"Human_EUR"
"ko:K08085"	"hdi_diff"	1.85801030267752	0.37893017335445	4.90330523491869	2.20874251910951e-06	12927.596612135	31881.9511734452	0.902629771401521	0.0280068551423086	"Human_EUR"
"ko:K08086"	"human"	1.6044955549829	0.256389290530125	6.25804436552458	3.13143375272263e-09	95461.7396172412	193584.867368276	0.706985162769067	3.9706579984523e-05	"Human_AFR"
"ko:K08086"	"hdi_diff"	-1.39926728497857	0.281161518728578	-4.97673825104553	1.58996419444636e-06	348728.146948625	119245.379236026	-1.07310377114529	0.0201607459855798	"Human_AFR"
"ko:K08087"	"human"	1.00268901719811	0.176214848729421	5.69015054308931	5.52930665892386e-08	181288.197784203	320636.638584864	0.570218099746255	0.000701116084351545	"Human"
"ko:K08087"	"hdi_diff"	-0.249342459509358	0.193240655211646	-1.29032091738804	0.19871236822882	388390.073208939	288171.451160829	-0.298453662967547	1	"Human"
"ko:K08088"	"human"	1.26249322394228	0.349236875249222	3.6150054974617	0.000396686379575552	137248.596279432	224006.754469532	0.489879530535851	1	"other"
"ko:K08088"	"hdi_diff"	-0.390212526628667	0.382979999040002	-1.01888487024595	0.309722653801712	266395.844208398	203695.315636326	-0.268356856667392	1	"other"
"ko:K08092"	"human"	-0.591795923453287	0.137994910468353	-4.28853442090538	3.02612067820008e-05	55452.3693512526	75755.2726933449	0.311978773069986	0.38371210199577	"Human_EUR"
"ko:K08092"	"hdi_diff"	1.13443101261453	0.151327922175974	7.49650822070589	3.58705394725222e-12	30748.5900118653	97320.9748115539	1.15214814843279	4.54838440511581e-08	"Human_EUR"
"ko:K08093"	"human"	-1.05171009839013	0.216330840694529	-4.86158189472024	2.65836000440122e-06	58263.78129422	43096.9587444797	-0.301522181307924	0.0337080048558074	"NHA"
"ko:K08093"	"hdi_diff"	1.08439076825701	0.237232637883356	4.57100160387795	9.37166851594611e-06	19117.434383096	54587.1475009761	1.04916375990785	0.118832756782197	"NHA"
"ko:K08094"	"human"	-0.471065045700741	0.202084480427466	-2.33103029339167	0.0209393875953861	58712.2296170058	70540.7288402068	0.183539354937225	1	"other"
"ko:K08094"	"hdi_diff"	1.04343881723166	0.221609800124572	4.70845069417109	5.19865959056581e-06	31750.4506605791	89127.7371346117	1.03214339484759	0.0659190036083744	"other"
"ko:K08137"	"human"	3.42256087727944	0.581367252519779	5.88708920642722	2.08143913746923e-08	8345.65739662009	83123.9161844566	2.29848334373363	0.000263926482631098	"Human"
"ko:K08137"	"hdi_diff"	0.00398307093358557	0.637538718249683	0.00624757496222475	0.995022601329479	81647.3319309885	83831.4461392434	0.0263987282799309	1	"Human"
"ko:K08138"	"human"	0.768457214960273	0.273899439710194	2.80561806104225	0.00561502379155832	239265.099772811	250741.899653533	0.0468517892592318	1	"other"
"ko:K08138"	"hdi_diff"	-0.782644792222401	0.300363491347842	-2.6056588592388	0.00999302790737838	347576.334664203	204342.066210921	-0.531186907554145	1	"other"
"ko:K08139"	"human"	0.576588121382957	0.1998980572886	2.88441083021891	0.00443547457128908	77660.1454667716	143844.969321232	0.616387995632674	1	"other"
"ko:K08139"	"hdi_diff"	-0.125012978219047	0.21921212567789	-0.570283134805877	0.56924757990393	145937.628021889	142842.237027167	-0.0214383929404548	1	"other"
"ko:K08151"	"human"	-0.0714551623800984	0.148419366534596	-0.481440960492461	0.630829632138522	28089.2525924376	42090.8509179048	0.404431523726331	1	"other"
"ko:K08151"	"hdi_diff"	0.700066221003682	0.162759584916037	4.30122884231259	2.87411948075715e-05	26082.1307390557	49761.6960036034	0.645976853570723	0.364438350160007	"other"
"ko:K08152"	"human"	1.07525648012072	0.331138049971165	3.24715471451969	0.00140736435777988	185592.065493695	234080.676425017	0.232113641994807	1	"other"
"ko:K08152"	"hdi_diff"	-0.852820399723739	0.363132472679365	-2.34851043045317	0.0200123885228381	349268.688622228	178886.420580521	-0.669087697882301	1	"other"
"ko:K08153"	"human"	-0.00782260431469456	0.149113615868819	-0.0524606976305667	0.958223937699236	35394.9991114489	58033.4545097805	0.494438083142685	1	"other"
"ko:K08153"	"hdi_diff"	0.757987327085308	0.163520912336472	4.63541522765983	7.1209662649964e-06	35170.8549901746	68988.450112925	0.673707407361822	0.0902938522401544	"other"
"ko:K08154"	"human"	6.04226132975111	0.77539995676789	7.79244475965301	6.51473384102078e-13	983.235905337487	13736.0814921199	2.63598852410041	8.26068251041435e-09	"Human"
"ko:K08154"	"hdi_diff"	-3.04226086479764	0.850318782879573	-3.57778862004569	0.000452980183510212	9916.89140804639	15566.1100740719	0.450820020986791	1	"Human"
"ko:K08156"	"human"	0.407119228667985	0.163813056921366	2.48526726940583	0.0139240354531052	186832.592541216	244011.83250953	0.267002474944381	1	"other"
"ko:K08156"	"hdi_diff"	-0.303963368387364	0.179640607360589	-1.69206379812124	0.0924876994562401	289891.438518308	222027.854630324	-0.266702603280051	1	"other"
"ko:K08159"	"human"	-0.0317088163960064	0.0974488391823475	-0.325389370074204	0.745291289479952	314365.017741929	194007.558994977	-0.482655692029823	1	"Human_AFR"
"ko:K08159"	"hdi_diff"	-0.835919305159929	0.106864306095603	-7.82224987651256	5.47741207670872e-13	300388.519164412	143033.348913789	-0.741995226071852	6.94535851326666e-09	"Human_AFR"
"ko:K08161"	"human"	0.573978042819761	0.195536741276039	2.93539740446772	0.0037979017885814	61298.2796763024	94489.1098426766	0.432727079194528	1	"other"
"ko:K08161"	"hdi_diff"	-0.229263136705447	0.214429421099195	-1.06917761345534	0.286523441254354	100089.553270436	91805.5640335421	-0.0863915102415108	1	"other"
"ko:K08162"	"human"	-1.5382530533362	0.340481301743585	-4.51787820787485	1.17302318294735e-05	44189.5951328647	16114.8204537234	-1.00871056024731	0.148739339597723	"other"
"ko:K08162"	"hdi_diff"	0.333070067007696	0.373378465609745	0.892044125961512	0.373645169998754	14278.1136706111	16994.9091206313	0.174174788034145	1	"other"
"ko:K08163"	"human"	5.90178496824083	0.803256103450053	7.34732664077143	8.37798051190169e-12	1978.67576786543	13677.0444014921	1.93285887117429	1.06232792890913e-07	"Human"
"ko:K08163"	"hdi_diff"	-3.19969139097725	0.88086637904043	-3.63243673173544	0.000372650915023563	9868.31409566194	15502.061006369	0.451607131532947	1	"Human"
"ko:K08164"	"human"	-0.406888205342423	0.164882969848377	-2.46773942582785	0.0145989017442048	103925.917117404	63718.7775756025	-0.489192937710028	1	"other"
"ko:K08164"	"hdi_diff"	-0.298690352827382	0.180813894836223	-1.6519214582371	0.100418409995598	72623.3148076218	59452.0201519266	-0.200113357072153	1	"other"
"ko:K08167"	"human"	-0.0679806594493548	0.24302012093269	-0.27973263772749	0.780026745547881	22990.5914348041	46143.5327613392	0.696649927927468	1	"Human_EUR"
"ko:K08167"	"hdi_diff"	1.4404539671586	0.266500625442501	5.40506786716485	2.19153279031576e-07	18230.1401488343	59518.7000548311	1.18317622192751	0.00277886357812039	"Human_EUR"
"ko:K08169"	"human"	5.22432632310312	0.734340712977	7.1143084276559	3.10007545698434e-11	12098.537813993	137449.235352257	2.43009467220271	3.93089567945614e-07	"Human"
"ko:K08169"	"hdi_diff"	0.94681249356758	0.805292411777161	1.17573750816564	0.241363264410521	80934.2680557913	164529.32384848	0.709445217352463	1	"Human"
"ko:K08170"	"human"	-2.14041907461233	0.567969563581133	-3.76854537964441	0.000227002515377656	15397.7752761646	12212.4197530425	-0.231752651772989	1	"other"
"ko:K08170"	"hdi_diff"	1.03795690487026	0.622846550095334	1.66647291329043	0.0974825851874666	2701.44868434496	16769.7600567933	1.82547861508229	1	"other"
"ko:K08172"	"human"	1.68215911565378	0.916404803202676	1.83560704808064	0.0681837683632528	4831.23829270444	13712.3122720729	1.04305728477229	1	"other"
"ko:K08172"	"hdi_diff"	-3.05026430301524	1.00494745980177	-3.03524753783338	0.00278617029640037	9854.72460772581	15560.7396945726	0.456762853249732	1	"other"
"ko:K08173"	"human"	1.80873695671368	0.63518442267145	2.84757763596676	0.00495539037856286	5096.78784302601	19120.9467655122	1.32203003135865	1	"other"
"ko:K08173"	"hdi_diff"	0.402619071246177	0.69655568133044	0.578014194754918	0.564028490758704	13192.716786833	21961.5569636293	0.509598331916385	1	"other"
"ko:K08174"	"human"	-0.0111749503079507	0.319264207644603	-0.0350022020645369	0.972119538298124	30644.320795346	90065.3021791659	1.0780661049897	1	"other"
"ko:K08174"	"hdi_diff"	1.47439072242865	0.350111384572381	4.21120474054119	4.13236674625033e-05	38922.0081289507	114571.463911561	1.0796219510186	0.523984103424541	"other"
"ko:K08177"	"human"	-0.370465587535188	0.104575087355298	-3.54257975684511	0.000513089588102826	270228.683264737	352579.094469997	0.266005538662191	1	"Human_EUR"
"ko:K08177"	"hdi_diff"	0.872102639930193	0.114679089447126	7.60472239651229	1.92906914237057e-12	196004.621130461	427604.362945192	0.780057382983161	2.44605967252588e-08	"Human_EUR"
"ko:K08178"	"human"	0.44195567288752	0.521631009713165	0.84725728466669	0.398057101188601	18586.7002890467	19584.6452885778	0.0522968274789108	1	"other"
"ko:K08178"	"hdi_diff"	-0.432700296718247	0.572030784139333	-0.75642834042451	0.450451851030405	25424.9694045423	16786.1566496782	-0.415156960310139	1	"other"
"ko:K08191"	"human"	0.563050925974598	0.168372921215215	3.34407054240572	0.00101810195556441	275614.262719883	309764.951823819	0.116811100634248	1	"other"
"ko:K08191"	"hdi_diff"	-0.689836897072562	0.184641043874157	-3.73609725442586	0.000255789172122196	432049.383694115	251170.328219302	-0.542406921539758	1	"other"
"ko:K08194"	"human"	4.70061384949741	0.840592517024637	5.59202438077335	8.92740421895675e-08	2932.25035554821	17534.0356163427	1.7880897702127	0.00113199485496372	"Human"
"ko:K08194"	"hdi_diff"	-1.76106053013663	0.921810221596424	-1.91043719073407	0.0577802963998474	12126.9454365076	20124.9329941804	0.506496852268115	1	"Human"
"ko:K08195"	"human"	0.929923622632749	0.361159836897929	2.57482568000927	0.0108911253985588	12082.4252430106	31455.710057993	0.956777617842422	1	"other"
"ko:K08195"	"hdi_diff"	-1.27652311063788	0.39605495235791	-3.22309594423226	0.00152346771980148	34791.3077505774	29857.4028302963	-0.152930018620176	1	"other"
"ko:K08196"	"human"	3.20179555412239	0.788432426974165	4.06096381196572	7.48163147803678e-05	3616.46496777437	22871.4187647393	1.84415826853056	0.948670871415063	"other"
"ko:K08196"	"hdi_diff"	0.631642262843054	0.864610445017273	0.730551274835033	0.466070849862446	15215.1348580705	26540.0548033514	0.55633640334768	1	"other"
"ko:K08217"	"human"	1.92936776981859	0.445037523366331	4.33529234843966	2.50157866915571e-05	23496.1970605703	177676.742080349	2.02309033169999	0.317200175248944	"other"
